Iteration,H,Number of connected components,Maximum number of connected components,Number of connected components / Maximum number of connected components,Volume largest connected component,Total Volume,Largest volume / Total volume,Is percolating
2,0.210938,1,52,0.0192308,133409,133409,1,1
2,0.207031,1,52,0.0192308,134401,134401,1,1
2,0.203125,1,52,0.0192308,135169,135169,1,1
2,0.199219,1,52,0.0192308,135681,135681,1,1
2,0.195313,1,52,0.0192308,136065,136065,1,1
2,0.191406,1,52,0.0192308,137057,137057,1,1
2,0.1875,1,52,0.0192308,137571,137571,1,1
2,0.183594,1,52,0.0192308,138531,138531,1,1
2,0.179688,1,52,0.0192308,138995,138995,1,1
2,0.175781,1,52,0.0192308,139732,139732,1,1
2,0.171875,1,52,0.0192308,140100,140100,1,1
2,0.167969,1,52,0.0192308,140836,140836,1,1
2,0.164063,1,52,0.0192308,141316,141316,1,1
2,0.160156,1,52,0.0192308,142340,142340,1,1
2,0.15625,1,52,0.0192308,143300,143300,1,1
2,0.152344,1,52,0.0192308,144292,144292,1,1
2,0.148438,1,52,0.0192308,144916,144916,1,1
2,0.144531,1,52,0.0192308,145908,145908,1,1
2,0.140625,1,52,0.0192308,146644,146644,1,1
2,0.136719,1,52,0.0192308,147124,147124,1,1
2,0.132813,1,52,0.0192308,148148,148148,1,1
2,0.128906,1,52,0.0192308,148358,148358,1,1
2,0.125,1,52,0.0192308,149094,149094,1,1
2,0.121094,1,52,0.0192308,150118,150118,1,1
2,0.117188,1,52,0.0192308,150854,150854,1,1
2,0.113281,1,52,0.0192308,151788,151788,1,1
2,0.109375,1,52,0.0192308,152718,152718,1,1
2,0.105469,1,52,0.0192308,153678,153678,1,1
2,0.101563,1,52,0.0192308,154382,154382,1,1
2,0.0976563,1,52,0.0192308,154720,154720,1,1
2,0.09375,1,52,0.0192308,155344,155344,1,1
2,0.0898438,1,52,0.0192308,156096,156096,1,1
2,0.0859375,1,52,0.0192308,156560,156560,1,1
2,0.0820313,1,52,0.0192308,157192,157192,1,1
2,0.078125,1,52,0.0192308,157816,157816,1,1
2,0.0742188,1,52,0.0192308,158808,158808,1,1
2,0.0703125,1,52,0.0192308,159544,159544,1,1
2,0.0664063,1,52,0.0192308,160280,160280,1,1
2,0.0625,1,52,0.0192308,161048,161048,1,1
2,0.0585938,1,52,0.0192308,161377,161377,1,1
2,0.0546875,1,52,0.0192308,161841,161841,1,1
2,0.0507813,1,52,0.0192308,162045,162045,1,1
2,0.046875,1,52,0.0192308,163037,163037,1,1
3,1,11,52,0.211538,768,4116,0.186589,0
3,0.996094,13,52,0.25,768,4536,0.169312,0
3,0.992188,15,52,0.288462,768,5002,0.153539,0
3,0.988281,16,52,0.307692,992,5692,0.17428,0
3,0.984375,18,52,0.346154,992,6172,0.160726,0
3,0.980469,20,52,0.384615,992,6487.88,0.152901,0
3,0.976563,22,52,0.423077,992,7255.88,0.136717,0
3,0.972656,22,52,0.423077,1664,7535.88,0.22081,0
3,0.96875,23,52,0.442308,1664,8527.88,0.195125,0
3,0.964844,25,52,0.480769,1664,9167.88,0.181503,0
3,0.960938,26,52,0.5,2144,10159.9,0.211026,0
3,0.957031,28,52,0.538462,2144,10927.9,0.196196,0
3,0.953125,30,52,0.576923,2144,11407.9,0.18794,0
3,0.949219,31,52,0.596154,2144,11855.9,0.180839,0
3,0.945313,32,52,0.615385,2144,12193.9,0.175826,0
3,0.941406,33,52,0.634615,2144,12765.8,0.167949,0
3,0.9375,35,52,0.673077,2144,13245.8,0.161863,0
3,0.933594,36,52,0.692308,2144,13967.8,0.153496,0
3,0.929688,38,52,0.730769,2144,14991.8,0.143012,0
3,0.925781,40,52,0.769231,2144,15601.8,0.13742,0
3,0.921875,42,52,0.807692,2144,16337.8,0.13123,0
3,0.917969,42,52,0.807692,2144,17105.8,0.125338,0
3,0.914063,42,52,0.807692,2144,17841.8,0.120168,0
3,0.910156,42,52,0.807692,2144,18833.8,0.113838,0
3,0.90625,44,52,0.846154,2144,19433.8,0.110324,0
3,0.902344,46,52,0.884615,2144,20393.8,0.10513,0
3,0.898438,48,52,0.923077,2144,20873.8,0.102713,0
3,0.894531,48,52,0.923077,2464,21641.8,0.113854,0
3,0.890625,49,52,0.942308,2464,22009.8,0.11195,0
3,0.886719,48,52,0.923077,3168,23001.8,0.137729,0
3,0.882813,50,52,0.961538,3168,23993.8,0.132034,0
3,0.878906,51,52,0.980769,3168,24761.8,0.127939,0
3,0.875,51,52,0.980769,3168,25785.8,0.122859,0
3,0.871094,52,52,1,3168,26153.8,0.12113,0
3,0.867188,51,52,0.980769,4320,26889.8,0.160656,0
3,0.863281,52,52,1,4320,27211.8,0.158755,0
3,0.859375,50,52,0.961538,4768,27931.8,0.170702,0
3,0.855469,51,52,0.980769,4768,28555.8,0.166972,0
3,0.851563,52,52,1,4768,29323.8,0.162599,0
3,0.847656,53,52,1.01923,5248,29901.8,0.175508,0
3,0.84375,53,52,1.01923,5248,30493.8,0.172101,0
3,0.839844,54,52,1.03846,5248,31197.8,0.168217,0
3,0.835938,54,52,1.03846,5968,31917.8,0.186981,0
3,0.832031,54,52,1.03846,5968,32877.8,0.181521,0
3,0.828125,54,52,1.03846,5968,33869.8,0.176204,0
3,0.824219,54,52,1.03846,5968,34893.8,0.171034,0
3,0.820313,54,52,1.03846,6448,35885.8,0.179681,0
3,0.816406,52,52,1,6448,36589.8,0.176224,0
3,0.8125,50,52,0.961538,8944,37309.8,0.239723,0
3,0.808594,50,52,0.961538,10400,38333.8,0.271301,0
3,0.804688,51,52,0.980769,10912,39101.8,0.279067,0
3,0.800781,51,52,0.980769,10912,39565.8,0.275794,0
3,0.796875,51,52,0.980769,10912,39933.8,0.273253,0
3,0.792969,50,52,0.961538,10912,40639.8,0.268506,0
3,0.789063,52,52,1,10912,40864.8,0.267027,0
3,0.785156,52,52,1,11424,41856.8,0.272931,0
3,0.78125,53,52,1.01923,11424,42276.8,0.270219,0
3,0.777344,50,52,0.961538,14790,42724.8,0.346169,0
3,0.773438,50,52,0.961538,15270,43684.8,0.34955,0
3,0.769531,51,52,0.980769,15526,44164.8,0.351547,1
3,0.765625,50,52,0.961538,16398,44916.8,0.365075,1
3,0.761719,50,52,0.961538,16398,45652.8,0.35919,1
3,0.757813,49,52,0.942308,16398,45977.6,0.356652,1
3,0.753906,47,52,0.903846,16398,46457.6,0.352967,1
3,0.75,47,52,0.903846,16398,47209.6,0.347344,1
3,0.746094,47,52,0.903846,16846,47913.6,0.351591,1
3,0.742188,48,52,0.923077,16846,48258.6,0.349077,1
3,0.738281,47,52,0.903846,16846,48722.6,0.345753,1
3,0.734375,47,52,0.903846,16846,49458.6,0.340608,1
3,0.730469,45,52,0.865385,16846,49803.6,0.338248,1
3,0.726563,44,52,0.846154,18894,50539.6,0.373845,1
3,0.722656,44,52,0.846154,18894,50812.6,0.371837,1
3,0.71875,44,52,0.846154,18894,51804.6,0.364716,1
3,0.714844,44,52,0.846154,34030,52572.6,0.647295,1
3,0.710938,43,52,0.826923,34030,53278.6,0.638718,1
3,0.707031,43,52,0.826923,34542,53888.6,0.640989,1
3,0.703125,44,52,0.846154,35022,54624.6,0.641139,1
3,0.699219,42,52,0.807692,37038,55616.6,0.665952,1
3,0.695313,41,52,0.788462,40078,56096.6,0.714446,1
3,0.691406,41,52,0.788462,40846,56864.6,0.718302,1
3,0.6875,41,52,0.788462,40846,57328.6,0.712489,1
3,0.683594,40,52,0.769231,41518,57595.5,0.720855,1
3,0.679688,39,52,0.75,41518,57700.5,0.719543,1
3,0.675781,40,52,0.769231,42030,58724.5,0.715715,1
3,0.671875,39,52,0.75,42542,59446.5,0.715635,1
3,0.667969,39,52,0.75,42798,59912.5,0.714342,1
3,0.664063,38,52,0.730769,44166,60522.5,0.729745,1
3,0.660156,37,52,0.711538,44810,60874.5,0.736105,1
3,0.65625,37,52,0.711538,45516,61580.5,0.73913,1
3,0.652344,35,52,0.673077,45740,62060.5,0.737023,1
3,0.648438,34,52,0.653846,46188,62540.5,0.738529,1
3,0.644531,32,52,0.615385,49420,63308.5,0.780622,1
3,0.640625,31,52,0.596154,50540,63916.5,0.790719,1
3,0.636719,30,52,0.576923,51020,64876.5,0.786417,1
3,0.632813,29,52,0.557692,52140,65484.5,0.796219,1
3,0.628906,30,52,0.576923,52652,66508.5,0.791658,1
3,0.625,29,52,0.557692,54092,67198.5,0.804958,1
3,0.621094,27,52,0.519231,54092,68128.5,0.79397,1
3,0.617188,27,52,0.519231,54348,68482.5,0.793604,1
3,0.613281,25,52,0.480769,57772,69506.5,0.831174,1
3,0.609375,25,52,0.480769,58140,69874.5,0.832063,1
3,0.605469,25,52,0.480769,58908,70642.5,0.833889,1
3,0.601563,24,52,0.461538,62160,71346.5,0.871241,1
3,0.597656,21,52,0.403846,65330,72020.5,0.907103,1
3,0.59375,19,52,0.365385,65842,72788.5,0.904566,1
3,0.589844,19,52,0.365385,66194,73540.5,0.900103,1
3,0.585938,21,52,0.403846,66194,74276.5,0.891184,1
3,0.582031,21,52,0.403846,67218,75300.5,0.892663,1
3,0.578125,20,52,0.384615,68482,75932.5,0.90188,1
3,0.574219,18,52,0.346154,70333,76398.5,0.920607,1
3,0.570313,18,52,0.346154,71069,77134.5,0.921365,1
3,0.566406,17,52,0.326923,71917,77630.5,0.926401,1
3,0.5625,14,52,0.269231,73496.5,77968.5,0.942644,1
3,0.558594,13,52,0.25,74576.5,78530.5,0.94965,1
3,0.554688,13,52,0.25,75148.4,79102.4,0.950014,1
3,0.550781,12,52,0.230769,76172.4,79726.4,0.955423,1
3,0.546875,12,52,0.230769,76652.4,80206.4,0.955689,1
3,0.542969,11,52,0.211538,77276.4,80574.4,0.959069,1
3,0.539063,11,52,0.211538,77980.4,81278.4,0.959423,1
3,0.535156,11,52,0.211538,78236.4,81759.4,0.95691,1
3,0.53125,10,52,0.192308,78880.4,82193.4,0.959693,1
3,0.527344,10,52,0.192308,79872.4,83185.4,0.960173,1
3,0.523438,10,52,0.192308,80217.4,83530.4,0.960338,1
3,0.519531,10,52,0.192308,80841.4,84154.4,0.960632,1
3,0.515625,10,52,0.192308,81353.4,84666.4,0.96087,1
3,0.511719,10,52,0.192308,82121.4,85434.4,0.961222,1
3,0.507813,9,52,0.173077,83595.4,86396.4,0.96758,1
3,0.503906,9,52,0.173077,84619.4,87420.4,0.967959,1
3,0.5,8,52,0.153846,85003.4,87900.4,0.967042,1
3,0.496094,8,52,0.153846,85627.4,88524.4,0.967275,1
3,0.492188,7,52,0.134615,86159.4,88958.4,0.968536,1
3,0.488281,6,52,0.115385,87407.4,89950.4,0.971729,1
3,0.484375,6,52,0.115385,88143.4,90686.4,0.971958,1
3,0.480469,5,52,0.0961538,89423.4,91454.4,0.977792,1
3,0.476563,5,52,0.0961538,89857.4,91888.4,0.977897,1
3,0.472656,4,52,0.0769231,91131.4,92210.4,0.988298,1
3,0.46875,4,52,0.0769231,91851.4,92930.4,0.988389,1
3,0.464844,4,52,0.0769231,92443.4,93522.4,0.988463,1
3,0.460938,4,52,0.0769231,92955.4,94034.4,0.988525,1
3,0.457031,4,52,0.0769231,93339.4,94418.4,0.988572,1
3,0.453125,4,52,0.0769231,93963.4,95042.4,0.988647,1
3,0.449219,4,52,0.0769231,94301.4,95380.4,0.988687,1
3,0.445313,4,52,0.0769231,94527.4,95606.4,0.988714,1
3,0.441406,4,52,0.0769231,95295.4,96374.4,0.988804,1
3,0.4375,4,52,0.0769231,96031.4,97110.4,0.988889,1
3,0.433594,4,52,0.0769231,96353.4,97432.4,0.988926,1
3,0.429688,4,52,0.0769231,96787.4,97866.4,0.988975,1
3,0.425781,4,52,0.0769231,97355.4,98434.4,0.989038,1
3,0.421875,4,52,0.0769231,97979.4,99058.4,0.989107,1
3,0.417969,4,52,0.0769231,98715.4,99794.4,0.989188,1
3,0.414063,4,52,0.0769231,99451.4,100530,0.989267,1
3,0.410156,4,52,0.0769231,100111,101190,0.989337,1
3,0.40625,4,52,0.0769231,100559,101638,0.989384,1
3,0.402344,5,52,0.0961538,100815,102374,0.984772,1
3,0.398438,5,52,0.0961538,101537,103096,0.984878,1
3,0.394531,4,52,0.0769231,102533,103391,0.991701,1
3,0.390625,4,52,0.0769231,103525,104383,0.99178,1
3,0.386719,4,52,0.0769231,104262,105120,0.991838,1
3,0.382813,4,52,0.0769231,104598,105456,0.991864,1
3,0.378906,4,52,0.0769231,105558,106416,0.991937,1
3,0.375,4,52,0.0769231,105926,106784,0.991965,1
3,0.371094,4,52,0.0769231,106646,107504,0.992019,1
3,0.367188,4,52,0.0769231,107576,108434,0.992087,1
3,0.363281,4,52,0.0769231,108056,108914,0.992122,1
3,0.359375,4,52,0.0769231,109048,109906,0.992193,1
3,0.355469,4,52,0.0769231,109656,110514,0.992236,1
3,0.351563,4,52,0.0769231,110120,110978,0.992269,1
3,0.347656,4,52,0.0769231,110888,111746,0.992322,1
3,0.34375,4,52,0.0769231,111512,112370,0.992365,1
3,0.339844,4,52,0.0769231,112216,113074,0.992412,1
3,0.335938,4,52,0.0769231,112938,113796,0.99246,1
3,0.332031,4,52,0.0769231,113706,114564,0.992511,1
3,0.328125,4,52,0.0769231,114154,115012,0.99254,1
3,0.324219,4,52,0.0769231,114666,115524,0.992573,1
3,0.320313,4,52,0.0769231,115034,115892,0.992597,1
3,0.316406,4,52,0.0769231,115770,116628,0.992643,1
3,0.3125,4,52,0.0769231,116762,117620,0.992705,1
3,0.308594,2,52,0.0384615,118458,118612,0.998702,1
3,0.304688,2,52,0.0384615,119148,119302,0.998709,1
3,0.300781,2,52,0.0384615,120078,120232,0.998719,1
3,0.296875,2,52,0.0384615,120574,120728,0.998724,1
3,0.292969,2,52,0.0384615,121446,121600,0.998734,1
3,0.289063,2,52,0.0384615,121910,122064,0.998738,1
3,0.285156,2,52,0.0384615,122422,122576,0.998744,1
3,0.28125,1,52,0.0192308,123200,123200,1,1
3,0.277344,1,52,0.0192308,123922,123922,1,1
3,0.273438,1,52,0.0192308,124946,124946,1,1
3,0.269531,1,52,0.0192308,125380,125380,1,1
3,0.265625,1,52,0.0192308,126116,126116,1,1
3,0.261719,1,52,0.0192308,126806,126806,1,1
3,0.257813,1,52,0.0192308,127398,127398,1,1
3,0.253906,1,52,0.0192308,128134,128134,1,1
3,0.25,1,52,0.0192308,128599,128599,1,1
3,0.246094,1,52,0.0192308,129209,129209,1,1
3,0.242188,1,52,0.0192308,129913,129913,1,1
3,0.238281,1,52,0.0192308,130843,130843,1,1
3,0.234375,1,52,0.0192308,131172,131172,1,1
3,0.230469,1,52,0.0192308,131812,131812,1,1
3,0.226563,1,52,0.0192308,132422,132422,1,1
3,0.222656,1,52,0.0192308,132870,132870,1,1
3,0.21875,1,52,0.0192308,133638,133638,1,1
3,0.214844,1,52,0.0192308,134134,134134,1,1
3,0.210938,1,52,0.0192308,134870,134870,1,1
3,0.207031,1,52,0.0192308,135574,135574,1,1
3,0.203125,1,52,0.0192308,135896,135896,1,1
3,0.199219,1,52,0.0192308,136888,136888,1,1
3,0.195313,1,52,0.0192308,137368,137368,1,1
3,0.191406,1,52,0.0192308,137722,137722,1,1
3,0.1875,1,52,0.0192308,138444,138444,1,1
3,0.183594,1,52,0.0192308,139153,139153,1,1
3,0.179688,1,52,0.0192308,139921,139921,1,1
3,0.175781,1,52,0.0192308,140243,140243,1,1
3,0.171875,1,52,0.0192308,140883,140883,1,1
3,0.167969,1,52,0.0192308,141619,141619,1,1
3,0.164063,1,52,0.0192308,142355,142355,1,1
3,0.160156,1,52,0.0192308,143379,143379,1,1
3,0.15625,1,52,0.0192308,144115,144115,1,1
3,0.152344,1,52,0.0192308,144755,144755,1,1
3,0.148438,1,52,0.0192308,145123,145123,1,1
3,0.144531,1,52,0.0192308,145459,145459,1,1
3,0.140625,1,52,0.0192308,146035,146035,1,1
3,0.136719,1,52,0.0192308,147027,147027,1,1
3,0.132813,1,52,0.0192308,147411,147411,1,1
3,0.128906,1,52,0.0192308,148435,148435,1,1
3,0.125,1,52,0.0192308,149459,149459,1,1
3,0.121094,1,52,0.0192308,150451,150451,1,1
3,0.117188,1,52,0.0192308,151155,151155,1,1
3,0.113281,1,52,0.0192308,151717,151717,1,1
3,0.109375,1,52,0.0192308,152213,152213,1,1
3,0.105469,1,52,0.0192308,152887,152887,1,1
3,0.101563,1,52,0.0192308,153465,153465,1,1
3,0.0976563,1,52,0.0192308,154233,154233,1,1
3,0.09375,1,52,0.0192308,154969,154969,1,1
3,0.0898438,1,52,0.0192308,155524,155524,1,1
3,0.0859375,1,52,0.0192308,155892,155892,1,1
3,0.0820313,1,52,0.0192308,156916,156916,1,1
3,0.078125,1,52,0.0192308,157876,157876,1,1
3,0.0742188,1,52,0.0192308,158212,158212,1,1
3,0.0703125,1,52,0.0192308,159172,159172,1,1
3,0.0664063,1,52,0.0192308,159908,159908,1,1
3,0.0625,1,52,0.0192308,160932,160932,1,1
3,0.0585938,1,52,0.0192308,161556,161556,1,1
3,0.0546875,1,52,0.0192308,161845,161845,1,1
3,0.0507813,1,52,0.0192308,162325,162325,1,1
3,0.046875,1,52,0.0192308,163015,163015,1,1
4,1,12,52,0.230769,1024,4618,0.221741,0
4,0.996094,14,52,0.269231,1024,5370,0.190689,0
4,0.992188,16,52,0.307692,1024,5970,0.171524,0
4,0.988281,18,52,0.346154,1024,6706,0.152699,0
4,0.984375,20,52,0.384615,1024,7442,0.137597,0
4,0.980469,22,52,0.423077,1024,8178,0.125214,0
4,0.976563,24,52,0.461538,1024,8900,0.115056,0
4,0.972656,26,52,0.5,1024,9350,0.109519,0
4,0.96875,26,52,0.5,1024,9734,0.105198,0
4,0.964844,28,52,0.538462,1024,10502,0.0975052,0
4,0.960938,27,52,0.519231,1504,11224,0.133999,0
4,0.957031,28,52,0.538462,1504,11816,0.127285,0
4,0.953125,29,52,0.557692,1504,12296,0.122316,0
4,0.949219,31,52,0.596154,1504,12716.9,0.118268,0
4,0.945313,32,52,0.615385,1504,13452.9,0.111798,0
4,0.941406,33,52,0.634615,1504,13781.9,0.109129,0
4,0.9375,35,52,0.673077,1504,14373.9,0.104634,0
4,0.933594,36,52,0.692308,1504,15125.9,0.0994323,0
4,0.929688,38,52,0.730769,1504,15829.9,0.0950102,0
4,0.925781,39,52,0.75,2016,16551.9,0.121799,0
4,0.921875,41,52,0.788462,2016,17575.9,0.114703,0
4,0.917969,43,52,0.826923,2016,18009.9,0.111939,0
4,0.914063,44,52,0.846154,2016,18633.9,0.10819,0
4,0.910156,45,52,0.865385,2016,19401.9,0.103907,0
4,0.90625,47,52,0.903846,2016,19881.9,0.101399,0
4,0.902344,48,52,0.923077,2016,20617.9,0.0977792,0
4,0.898438,50,52,0.961538,2016,21161.9,0.0952657,0
4,0.894531,52,52,1,2016,21883.9,0.0921226,0
4,0.890625,53,52,1.01923,2016,22500.9,0.0895965,0
4,0.886719,54,52,1.03846,2016,23108.9,0.0872392,0
4,0.882813,53,52,1.01923,2016,23844.9,0.0845465,0
4,0.878906,52,52,1,3744,24468.9,0.153011,0
4,0.875,51,52,0.980769,3744,25172.9,0.148732,0
4,0.871094,51,52,0.980769,3744,25494.9,0.146853,0
4,0.867188,52,52,1,3744,26262.9,0.142559,0
4,0.863281,51,52,0.980769,3744,26728.9,0.140073,0
4,0.859375,50,52,0.961538,3744,27752.9,0.134905,0
4,0.855469,48,52,0.923077,3744,28714.9,0.130385,0
4,0.851563,47,52,0.903846,3744,29226.9,0.128101,0
4,0.847656,48,52,0.923077,3744,29548.9,0.126705,0
4,0.84375,47,52,0.903846,3744,30540.9,0.12259,0
4,0.839844,48,52,0.923077,3744,31052.9,0.120569,0
4,0.835938,47,52,0.903846,3744,32076.9,0.11672,0
4,0.832031,46,52,0.884615,4224,33068.9,0.127733,0
4,0.828125,48,52,0.923077,4224,33548.9,0.125906,0
4,0.824219,49,52,0.942308,4224,34540.9,0.12229,0
4,0.820313,49,52,0.942308,4224,35244.9,0.119847,0
4,0.816406,49,52,0.942308,6480,35854.9,0.180729,0
4,0.8125,50,52,0.961538,6480,36574.9,0.177171,0
4,0.808594,52,52,1,6480,37342.9,0.173527,0
4,0.804688,51,52,0.980769,6480,37952.9,0.170738,0
4,0.800781,52,52,1,6480,38288.9,0.16924,0
4,0.796875,53,52,1.01923,6480,38600.9,0.167872,0
4,0.792969,51,52,0.980769,6480,39368.9,0.164597,0
4,0.789063,51,52,0.980769,6992,40360.9,0.173237,0
4,0.785156,49,52,0.942308,7504,41322.9,0.181594,0
4,0.78125,49,52,0.942308,7504,42058.9,0.178417,0
4,0.777344,46,52,0.884615,7680,42826.9,0.179327,0
4,0.773438,45,52,0.865385,8640,43434.9,0.198918,0
4,0.769531,44,52,0.846154,8640,43914.9,0.196744,0
4,0.765625,43,52,0.826923,8640,44124.9,0.195808,0
4,0.761719,40,52,0.769231,15460,45084.9,0.342909,0
4,0.757813,41,52,0.788462,15460,45596.9,0.339058,0
4,0.753906,40,52,0.769231,15460,46031.9,0.335854,0
4,0.75,40,52,0.769231,15684,46767.9,0.335358,0
4,0.746094,39,52,0.75,15684,47089.9,0.333065,0
4,0.742188,37,52,0.711538,26372,48113.9,0.548116,0
4,0.738281,38,52,0.730769,26372,48579.9,0.542859,0
4,0.734375,36,52,0.692308,27506,49045.9,0.560822,0
4,0.730469,36,52,0.692308,28242,49781.9,0.567315,0
4,0.726563,32,52,0.615385,28242,50117.9,0.563512,0
4,0.722656,34,52,0.653846,28242,50581.9,0.558342,0
4,0.71875,35,52,0.673077,28242,51015.9,0.553592,0
4,0.714844,36,52,0.692308,28466,51463.9,0.553126,0
4,0.710938,37,52,0.711538,28466,52215.9,0.54516,0
4,0.707031,37,52,0.711538,28946,53175.9,0.544345,0
4,0.703125,36,52,0.692308,30994,53687.9,0.5773,1
4,0.699219,36,52,0.692308,31460,54153.9,0.580937,1
4,0.695313,37,52,0.711538,31460,54505.9,0.577186,1
4,0.691406,37,52,0.711538,31460,54725.8,0.574866,1
4,0.6875,38,52,0.730769,31460,55349.8,0.568386,1
4,0.683594,38,52,0.730769,31460,56309.8,0.558695,1
4,0.679688,37,52,0.711538,31460,56789.8,0.553973,1
4,0.675781,37,52,0.711538,31828,57157.8,0.556845,1
4,0.671875,36,52,0.692308,32340,57623.8,0.561227,1
4,0.667969,36,52,0.692308,33076,58359.8,0.56676,1
4,0.664063,36,52,0.692308,33076,58793.8,0.562577,1
4,0.660156,33,52,0.634615,33076,59161.8,0.559077,1
4,0.65625,33,52,0.634615,33796,59881.8,0.564379,1
4,0.652344,32,52,0.615385,33796,60203.8,0.56136,1
4,0.648438,32,52,0.615385,34308,61227.8,0.560334,1
4,0.644531,29,52,0.557692,35844,61995.8,0.578169,1
4,0.640625,28,52,0.538462,35972,62635.8,0.574305,1
4,0.636719,28,52,0.538462,36228,63115.8,0.573993,1
4,0.632813,27,52,0.519231,37913,63792.6,0.594316,1
4,0.628906,27,52,0.519231,37913,64409.6,0.588623,1
4,0.625,27,52,0.519231,38123,64829.6,0.588049,1
4,0.621094,27,52,0.519231,38379,65309.6,0.587647,1
4,0.617188,27,52,0.519231,39371,66301.6,0.593817,1
4,0.613281,27,52,0.519231,40363,67293.6,0.599804,1
4,0.609375,27,52,0.519231,41387,68317.6,0.605803,1
4,0.605469,25,52,0.480769,44731,69053.6,0.647772,1
4,0.601563,25,52,0.480769,45467,69789.6,0.651487,1
4,0.597656,22,52,0.423077,45467,70085.6,0.648735,1
4,0.59375,21,52,0.403846,47883.9,70732.5,0.676971,1
4,0.589844,21,52,0.403846,48093.9,71054.5,0.676859,1
4,0.585938,20,52,0.384615,48093.9,71776.5,0.67005,1
4,0.582031,18,52,0.346154,51453.9,72400.5,0.710684,1
4,0.578125,16,52,0.307692,53837.9,72912.5,0.73839,1
4,0.574219,15,52,0.288462,55069.9,73904.5,0.745149,1
4,0.570313,14,52,0.269231,56869.9,74626.5,0.76206,1
4,0.566406,14,52,0.269231,57093.9,75106.5,0.760172,1
4,0.5625,12,52,0.230769,58897.5,75780.5,0.777212,1
4,0.558594,11,52,0.211538,61089.5,76500.5,0.79855,1
4,0.554688,9,52,0.173077,74529.5,77204.5,0.965352,1
4,0.550781,8,52,0.153846,75217.5,77700.5,0.968044,1
4,0.546875,8,52,0.153846,75665.5,78148.5,0.968227,1
4,0.542969,8,52,0.153846,76401.5,78884.5,0.968524,1
4,0.539063,8,52,0.153846,77137.5,79620.5,0.968815,1
4,0.535156,7,52,0.134615,78113.5,80340.5,0.972281,1
4,0.53125,7,52,0.134615,78787.5,81014.5,0.972511,1
4,0.527344,6,52,0.115385,80030.5,81382.5,0.983387,1
4,0.523438,6,52,0.115385,81022.5,82374.5,0.983587,1
4,0.519531,6,52,0.115385,81758.5,83110.5,0.983733,1
4,0.515625,5,52,0.0961538,82494.5,83606.5,0.9867,1
4,0.511719,5,52,0.0961538,82862.5,83974.5,0.986758,1
4,0.507813,5,52,0.0961538,83614.5,84726.5,0.986875,1
4,0.503906,5,52,0.0961538,84366.5,85478.5,0.986991,1
4,0.5,5,52,0.0961538,85390.5,86502.5,0.987145,1
4,0.496094,5,52,0.0961538,86158.5,87270.5,0.987258,1
4,0.492188,5,52,0.0961538,86348.4,87460.4,0.987286,1
4,0.488281,5,52,0.0961538,86621.4,87733.4,0.987325,1
4,0.484375,5,52,0.0961538,87133.4,88245.4,0.987399,1
4,0.480469,5,52,0.0961538,87901.4,89013.4,0.987508,1
4,0.476563,5,52,0.0961538,88637.4,89749.4,0.98761,1
4,0.472656,5,52,0.0961538,88973.4,90085.4,0.987656,1
4,0.46875,5,52,0.0961538,89551.4,90663.4,0.987735,1
4,0.464844,5,52,0.0961538,89999.4,91111.4,0.987795,1
4,0.460938,5,52,0.0961538,90721.4,91833.4,0.987891,1
4,0.457031,5,52,0.0961538,91244.3,92356.3,0.98796,1
4,0.453125,5,52,0.0961538,91980.3,93092.3,0.988055,1
4,0.449219,5,52,0.0961538,93004.3,94116.3,0.988185,1
4,0.445313,5,52,0.0961538,93628.3,94740.3,0.988263,1
4,0.441406,5,52,0.0961538,94062.3,95174.3,0.988316,1
4,0.4375,5,52,0.0961538,94992.3,96104.3,0.988429,1
4,0.433594,5,52,0.0961538,95760.3,96872.3,0.988521,1
4,0.429688,5,52,0.0961538,96752.3,97864.3,0.988637,1
4,0.425781,5,52,0.0961538,97520.3,98632.3,0.988726,1
4,0.421875,5,52,0.0961538,98000.3,99112.3,0.98878,1
4,0.417969,5,52,0.0961538,98368.3,99480.3,0.988822,1
4,0.414063,5,52,0.0961538,98536.3,99648.3,0.988841,1
4,0.410156,4,52,0.0769231,98960.3,100016,0.989442,1
4,0.40625,3,52,0.0576923,99792.3,100368,0.994261,1
4,0.402344,3,52,0.0576923,100160,100736,0.994282,1
4,0.398438,3,52,0.0576923,100912,101488,0.994324,1
4,0.394531,3,52,0.0576923,101680,102256,0.994367,1
4,0.390625,3,52,0.0576923,102400,102976,0.994406,1
4,0.386719,3,52,0.0576923,103024,103600,0.99444,1
4,0.382813,3,52,0.0576923,103760,104336,0.994479,1
4,0.378906,3,52,0.0576923,104392,104968,0.994513,1
4,0.375,3,52,0.0576923,104714,105290,0.994529,1
4,0.371094,3,52,0.0576923,105338,105914,0.994562,1
4,0.367188,3,52,0.0576923,105938,106514,0.994592,1
4,0.363281,2,52,0.0384615,106866,107218,0.996717,1
4,0.359375,2,52,0.0384615,107556,107908,0.996738,1
4,0.355469,2,52,0.0384615,108518,108870,0.996767,1
4,0.351563,2,52,0.0384615,108966,109318,0.99678,1
4,0.347656,2,52,0.0384615,109319,109671,0.99679,1
4,0.34375,2,52,0.0384615,109641,109993,0.9968,1
4,0.339844,2,52,0.0384615,110633,110985,0.996828,1
4,0.335938,2,52,0.0384615,111001,111353,0.996839,1
